id;company;market_sector_id;symbol;bdr;cnpj;main_activity;market_sector;website
1;3M;7;MMMC34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Financeiro / Holdings Diversificadas / Holdings Diversificadas;www.3m.com
2;ABBOTT;13;ABTT34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Saúde / Medicamentos e Outros Produtos / Medicamentos e Outros Produtos;www.abbott.com
3;ABBVIE;13;ABBV34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Consumo não Cíclico / Saúde / Medicamentos e Outros Produtos;http://www.abbvie.com
4;ABC BRASIL;4;ABCB4;BR;28.195.667/0001-06;O Banco Tem Por Objeto A Prática de Operações Ativas. Passivas E Acessórias Inerentes às Respectivas Carteiras Autorizadas Pelo Banco Central Do Brasil.;Financeiro / Intermediários Financeiros / Bancos;www.abcbrasil.com.br
5;ACCENTURE;17;ACNB34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Tecnologia da Informação / Programas e Serviços / Programas e Serviços;www.accenture.com
6;ACO ALTONA;7;EALT3;BR;82.643.537/0001-34;Fundição de Ferro E Aço;Bens Industriais / Máquinas e Equipamentos / Máq. e Equip. Industriais;www.altona.com.br
7;ACO ALTONA;7;EALT4;BR;82.643.537/0001-34;Fundição de Ferro E Aço;Bens Industriais / Máquinas e Equipamentos / Máq. e Equip. Industriais;www.altona.com.br
8;ACTIVISION;3;ATVI34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
9;ADOBE INC;9;ADBE34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
10;ADVANCED-DH;1;ADHM3;BR;10.345.009/0001-98;Prestação de Serv. de Medicina Preventiva. Comércio. Distribuição. Importação E Exportação de Kits de Teste Laboratorial. Intermediação de Neg.. Licenciamento de Marcas E Franquias. Etc.;Saúde / Serv.Méd.Hospit..Análises e Diagnósticos / Serv.Méd.Hospit..Análises e Diagnósticos;www.advanced-dh.com
11;AES SUL;3;Nenhum ativo na B3;BR;02.016.440/0001-62;Distribuição de Energia Elétrica;Utilidade Pública / Energia Elétrica / Energia Elétrica;www.aessul.com.br
12;AES TIETE E;3;TIET11;BR;04.128.563/0001-10;Geração E Comercialização de Energia Elétrica;Utilidade Pública / Energia Elétrica / Energia Elétrica;ri.aestiete.com.br
13;AES TIETE E;3;TIET3;BR;04.128.563/0001-10;Geração E Comercialização de Energia Elétrica;Utilidade Pública / Energia Elétrica / Energia Elétrica;ri.aestiete.com.br
14;AES TIETE E;3;TIET4;BR;04.128.563/0001-10;Geração E Comercialização de Energia Elétrica;Utilidade Pública / Energia Elétrica / Energia Elétrica;ri.aestiete.com.br
15;AFLUENTE T;3;AFLT3;BR;10.338.320/0001-00;Transmissão de Energia Elétrica;Utilidade Pública / Energia Elétrica / Energia Elétrica;http://www.afluentet.com.br/
16;AGPART;4;CANT3B;BR;04.031.960/0001-70;Grupo 1 - Dados Da Empresa - 06 - Características Da Empresa gestão de Participações Societárias (holding);Financeiro / Holdings Diversificadas / Holdings Diversificadas;www.agsa.com.br
17;AGPART;4;CANT4B;BR;04.031.960/0001-70;Grupo 1 - Dados Da Empresa - 06 - Características Da Empresa gestão de Participações Societárias (holding);Financeiro / Holdings Diversificadas / Holdings Diversificadas;www.agsa.com.br
18;AIG GROUP;4;AIGB34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Financeiro / Previdência e Seguros / Seguradoras;www.aig.com
19;ALEF S/A;5;ALEF3B;BR;02.217.319/0001-07;Holding - Participação em Outras Sociedades;Outros / Outros / Outros;http://www.alefnet.com.br/home/index.aspx
20;ALFA CONSORC;4;BRGE11;BR;17.193.806/0001-46;A Sociedade Tem Por Objeto Social: a) todos E Quaisquer Serviços de Engenharia Permitidos Pelas Leis E Regulamentos Aplicáveis à Espécie. b) atuar Como Representante. Administradora Ou Procurad;Financeiro / Previdência e Seguros / Seguradoras;www.alfanet.com.br
21;ALFA CONSORC;4;BRGE12;BR;17.193.806/0001-46;A Sociedade Tem Por Objeto Social: a) todos E Quaisquer Serviços de Engenharia Permitidos Pelas Leis E Regulamentos Aplicáveis à Espécie. b) atuar Como Representante. Administradora Ou Procurad;Financeiro / Previdência e Seguros / Seguradoras;www.alfanet.com.br
22;ALFA CONSORC;4;BRGE3;BR;17.193.806/0001-46;A Sociedade Tem Por Objeto Social: a) todos E Quaisquer Serviços de Engenharia Permitidos Pelas Leis E Regulamentos Aplicáveis à Espécie. b) atuar Como Representante. Administradora Ou Procurad;Financeiro / Previdência e Seguros / Seguradoras;www.alfanet.com.br
23;ALFA CONSORC;4;BRGE5;BR;17.193.806/0001-46;A Sociedade Tem Por Objeto Social: a) todos E Quaisquer Serviços de Engenharia Permitidos Pelas Leis E Regulamentos Aplicáveis à Espécie. b) atuar Como Representante. Administradora Ou Procurad;Financeiro / Previdência e Seguros / Seguradoras;www.alfanet.com.br
24;ALFA CONSORC;4;BRGE6;BR;17.193.806/0001-46;A Sociedade Tem Por Objeto Social: a) todos E Quaisquer Serviços de Engenharia Permitidos Pelas Leis E Regulamentos Aplicáveis à Espécie. b) atuar Como Representante. Administradora Ou Procurad;Financeiro / Previdência e Seguros / Seguradoras;www.alfanet.com.br
25;ALFA CONSORC;4;BRGE7;BR;17.193.806/0001-46;A Sociedade Tem Por Objeto Social: a) todos E Quaisquer Serviços de Engenharia Permitidos Pelas Leis E Regulamentos Aplicáveis à Espécie. b) atuar Como Representante. Administradora Ou Procurad;Financeiro / Previdência e Seguros / Seguradoras;www.alfanet.com.br
26;ALFA CONSORC;4;BRGE8;BR;17.193.806/0001-46;A Sociedade Tem Por Objeto Social: a) todos E Quaisquer Serviços de Engenharia Permitidos Pelas Leis E Regulamentos Aplicáveis à Espécie. b) atuar Como Representante. Administradora Ou Procurad;Financeiro / Previdência e Seguros / Seguradoras;www.alfanet.com.br
27;ALFA FINANC;4;CRIV3;BR;17.167.412/0001-13;A Sociedade Tem Por Objeto A Prática de Todas As Operações de Crédito. Financiamento E Investimentos Permitidas Pelas Leis E Regulamentos Aplicáveis à Espécie.;Financeiro / Intermediários Financeiros / Soc. Crédito e Financiamento;www.alfanet.com.br
28;ALFA FINANC;4;CRIV4;BR;17.167.412/0001-13;A Sociedade Tem Por Objeto A Prática de Todas As Operações de Crédito. Financiamento E Investimentos Permitidas Pelas Leis E Regulamentos Aplicáveis à Espécie.;Financeiro / Intermediários Financeiros / Soc. Crédito e Financiamento;www.alfanet.com.br
29;ALFA HOLDING;4;RPAD3;BR;17.167.396/0001-69;Emp. Adm. Part. - Intermediação Financeira;Financeiro / Intermediários Financeiros / Bancos;www.alfanet.com.br
30;ALFA HOLDING;4;RPAD5;BR;17.167.396/0001-69;Emp. Adm. Part. - Intermediação Financeira;Financeiro / Intermediários Financeiros / Bancos;www.alfanet.com.br
31;ALFA HOLDING;4;RPAD6;BR;17.167.396/0001-69;Emp. Adm. Part. - Intermediação Financeira;Financeiro / Intermediários Financeiros / Bancos;www.alfanet.com.br
32;ALFA INVEST;4;BRIV3;BR;60.770.336/0001-65;Operações Permitidas à Sociedade Da Espécie em Lei. Atividades de Administração de Carteira de Valores Mobiliários. Consultoria de Valores Mobiliários E Operações de Câmbio.;Financeiro / Intermediários Financeiros / Bancos;www.alfanet.com.br
33;ALFA INVEST;4;BRIV4;BR;60.770.336/0001-65;Operações Permitidas à Sociedade Da Espécie em Lei. Atividades de Administração de Carteira de Valores Mobiliários. Consultoria de Valores Mobiliários E Operações de Câmbio.;Financeiro / Intermediários Financeiros / Bancos;www.alfanet.com.br
34;ALGAR TELEC;18;Nenhum ativo na B3;BR;71.208.516/0001-74;Serviços de Telecomunicações em Geral;Telecomunicações / Telecomunicações / Telecomunicações;http://www.algartelecom.com.br
35;ALIANSCE;6;ALSC3;BR;06.082.980/0001-03;Não Informado;Financeiro / Exploração de Imóveis / Exploração de Imóveis;www.aliansce.com.br
36;ALIPERTI;15;APTI3;BR;61.156.931/0001-78;Fabricação de Peças E Acessórios Para O Sistema de Direção E Suspensão de Veículos Automotores;Consumo não Cíclico / Agropecuária / Agricultura;www.aliperti.com.br
37;ALIPERTI;15;APTI4;BR;61.156.931/0001-78;Fabricação de Peças E Acessórios Para O Sistema de Direção E Suspensão de Veículos Automotores;Consumo não Cíclico / Agropecuária / Agricultura;www.aliperti.com.br
38;ALL NORTE;19;FRRN3B;BR;24.962.466/0001-36;(i) Construção E Exploração de Sistemas de Transporte Ferroviário de Carga. Rodovias E Hidrovias. (ii) Prestação de Serviços de Transporte de Carga em Ferrovias. Rodovias E Hidrovias. Etc.;Bens Industriais / Transporte / Transporte Ferroviário;ri.rumolog.com
39;ALL NORTE;19;FRRN5B;BR;24.962.466/0001-36;(i) Construção E Exploração de Sistemas de Transporte Ferroviário de Carga. Rodovias E Hidrovias. (ii) Prestação de Serviços de Transporte de Carga em Ferrovias. Rodovias E Hidrovias. Etc.;Bens Industriais / Transporte / Transporte Ferroviário;ri.rumolog.com
40;ALL NORTE;19;FRRN6B;BR;24.962.466/0001-36;(i) Construção E Exploração de Sistemas de Transporte Ferroviário de Carga. Rodovias E Hidrovias. (ii) Prestação de Serviços de Transporte de Carga em Ferrovias. Rodovias E Hidrovias. Etc.;Bens Industriais / Transporte / Transporte Ferroviário;ri.rumolog.com
41;ALL PAULISTA;19;Nenhum ativo na B3;BR;02.502.844/0001-66;Prestação de Seviços de Transporte Ferroviário de Cargas E Armazenagem.;Bens Industriais / Transporte / Transporte Ferroviário;ri.rumolog.com
42;ALLIAR;13;AALR3;BR;42.771.949/0001-35;Prestação de Serviços de Medicina Diagnóstica.;Saúde / Serv.Méd.Hospit..Análises e Diagnósticos / Serv.Méd.Hospit..Análises e Diagnósticos;www.alliar.com/ri
43;ALPARGATAS;1;ALPA3;BR;61.079.117/0001-05;Indústria E Comércio de Calçados E Artigos Esportivos;Consumo Cíclico / Tecidos. Vestuário e Calçados / Calçados;www.alpargatas.com.br
44;ALPARGATAS;1;ALPA4;BR;61.079.117/0001-05;Indústria E Comércio de Calçados E Artigos Esportivos;Consumo Cíclico / Tecidos. Vestuário e Calçados / Calçados;www.alpargatas.com.br
45;ALPER S.A.;4;APER3;BR;11.721.921/0001-60;A Companhia Tem Por Objeto Social A Corretagem E Administração de Seguros de Todos Os Ramos. Participação No Capital Social de Outras Sociedades E Prestação de Serviços de Consultoria Empresarial.;Financeiro / Previdência e Seguros / Corretoras de Seguros;http://brin3.com.br/
46;ALPHABET;16;GOGL34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Tecnologia da Informação / Programas e Serviços / Programas e Serviços;http://investor.google.com
47;ALPHABET;16;GOGL35;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Tecnologia da Informação / Programas e Serviços / Programas e Serviços;http://investor.google.com
48;ALTERE SEC;4;Nenhum ativo na B3;BR;02.783.423/0001-50;Aquisição E Securitização de Recebíveis Imobiliários E Agrícola. A Emissão E Colocação No mercado Financeiro. de Certificados E Recebíveis Imobiliários E Certificados de Recebíveis agrícolas;Financeiro / Securitizadoras de Recebíveis / Securitizadoras de Recebíveis;www.alteresec.com.br
49;ALTRIA GROUP;9;MOOO34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;www.altria.com
50;ALUPAR;3;ALUP11;BR;08.364.948/0001-38;A Participação em Outras Sociedades Atuantes Nos Setores de Energia E Infra-estrutura. No Brasil Ou No Exterior. A Geração. Transformação. Transporte. A Distribuiçãoe O Comércio de Energia.;Utilidade Pública / Energia Elétrica / Energia Elétrica;www.alupar.com.br
51;ALUPAR;3;ALUP3;BR;08.364.948/0001-38;A Participação em Outras Sociedades Atuantes Nos Setores de Energia E Infra-estrutura. No Brasil Ou No Exterior. A Geração. Transformação. Transporte. A Distribuiçãoe O Comércio de Energia.;Utilidade Pública / Energia Elétrica / Energia Elétrica;www.alupar.com.br
52;ALUPAR;3;ALUP4;BR;08.364.948/0001-38;A Participação em Outras Sociedades Atuantes Nos Setores de Energia E Infra-estrutura. No Brasil Ou No Exterior. A Geração. Transformação. Transporte. A Distribuiçãoe O Comércio de Energia.;Utilidade Pública / Energia Elétrica / Energia Elétrica;www.alupar.com.br
53;AMAZON;1;AMZO34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Consumo Cíclico / Comércio / Produtos Diversos;www.amazon.com
54;AMAZONIA;4;BAZA3;BR;04.902.979/0001-44;Não Informado;Financeiro / Intermediários Financeiros / Bancos;www.bancoamazonia.com.br
55;AMBEV S/A;1;ABEV3;BR;07.526.557/0001-00;Fabricação E Distribuição de Cervejas. Refrigerantes E Bebidas Não Carbonatadas E Não Alcoólicas.;Consumo não Cíclico / Bebidas / Cervejas e Refrigerantes;http://ri.ambev.com.br
56;AMERICAN AIR;6;AALL34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Construção e Transporte / Transporte / Transporte Aéreo;http://www.aa.com
57;AMERICAN EXP;4;AXPB34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Financeiro / Serviços Financeiros Diversos / Serviços Financeiros Diversos;www.americanexpress.com
58;AMGEN;13;AMGN34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Saúde / Medicamentos e Outros Produtos / Medicamentos e Outros Produtos;www.amgen.com
59;AMPLA ENERG;3;CBEE3;BR;33.050.071/0001-58;Distribuição de Energia Elétrica;Utilidade Pública / Energia Elétrica / Energia Elétrica;http://www.eneldistribuicao.com.br/rj
60;ANIMA;2;ANIM3;BR;09.288.252/0001-32;Administração. Direta Ou Indireta. de Atividade de Instituições de 3º E 4º Graus. Educação Profissional.;Consumo Cíclico / Diversos / Serviços Educacionais;www.animaeducacao.com.br/ri
61;APICESECURIT;4;Nenhum ativo na B3;BR;12.130.744/0001-00;(i) Aquisição E Securitização de Créditos Imobiliários E Direitos Creditórios Do Agronegócio (ii) Emissão E Colocação No Mercado Financeiro de Certificados de Recebíveis Imobiliários E Do Agronegócio.;Financeiro / Securitizadoras de Recebíveis / Securitizadoras de Recebíveis;www.apicesec.com.br
62;APPLE;17;AAPL34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Tecnologia da Informação / Computadores e Equipamentos / Computadores e Equipamentos;www.apple.com.br
63;APTIV PLC;9;APTV34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
64;ARCELOR;15;ARMT34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Materiais Básicos / Siderurgia e Metalurgia / Siderurgia;www.arcelormittal.com
65;ARCONIC;8;ARNC34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Materiais Básicos / Mineração / Minerais Metálicos;http://www.alcoa.com
66;AREZZO CO;1;ARZZ3;BR;16.590.234/0001-76;O Principal Ramo de Atividade Da Companhia É A Industrialização E A Comercialização de Artigos de Couro E de Plástico em Geral. Incluindo Sapatos. Bolsas E Acessórios.;Consumo Cíclico / Comércio / Tecidos. Vestuário e Calçados;www.arezzoco.com.br
67;ARMSTRONG;9;AWII34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
68;ATOMPAR;5;ATOM3;BR;00.359.742/0001-08;Holding de Instituições Não Financeiras.;Outros / Outros / Outros;www.atompar.com.br
69;ATT INC;18;ATTB34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Telecomunicações / Telecomunicações / Telecomunicações;www.att.com
70;AUTOBAN;19;Nenhum ativo na B3;BR;02.451.848/0001-62;Concessão Rodoviária;Bens Industriais / Transporte / Exploração de Rodovias;www.autoban.com.br
71;AUTOMATIC DT;9;ADPR34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
72;AUTOZONE INC;9;AZOI34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Não Classificados / Não Classificado / Não Classificados;Não Informado
73;AVON;1;AVON34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Consumo não Cíclico / Produtos de Uso Pessoal e de Limpeza / Produtos de Uso Pessoal;www.avon.com
74;AZEVEDO;7;AZEV3;BR;61.351.532/0001-68;Execução de Obras de Construção Pesada Junto A Orgãos Públicos;Bens Industriais / Construção e Engenharia / Construção Pesada;www.azevedotravassos.com.br
75;AZEVEDO;7;AZEV4;BR;61.351.532/0001-68;Execução de Obras de Construção Pesada Junto A Orgãos Públicos;Bens Industriais / Construção e Engenharia / Construção Pesada;www.azevedotravassos.com.br
76;AZUL;19;AZUL4;BR;09.305.994/0001-29;19;Bens Industriais / Transporte / Transporte Aéreo;www.voeazul.com.br
77;B2W DIGITAL;1;BTOW3;BR;00.776.574/0001-56;Comércio Varejista E Atacadista em Geral de Quaisquer Bens E Serviços Através de Diversos Meios. em Especial Da Internet. Sem Restrição A Outros Meios.;Consumo Cíclico / Comércio / Produtos Diversos;http://www.b2wdigital.com
78;B3;4;B3SA3;BR;09.346.601/0001-25;Principais Atividades: Administrar Mercados Organizados de Títulos E Valores Mobiliários. Prestar Serviços de Registro. Compensação E Liquidação E de Suporte à Operações de Financiamento;Financeiro / Serviços Financeiros Diversos / Serviços Financeiros Diversos;www.b3.com.br
79;BAHEMA;1;BAHI3;BR;45.987.245/0001-92;Participação em Outras Sociedades;Consumo Cíclico / Diversos / Serviços Educacionais;www.bahema.com.br
80;BANCO INTER;4;BIDI4;BR;00.416.968/0001-01;Banco Múltiplo Com Carteira de Crédito. Financiamento. Investimento E Câmbio.;Financeiro / Intermediários Financeiros / Bancos;http://ri.bancointer.com.br/
81;BANCO PAN;4;BPAN4;BR;59.285.411/0001-13;Banco Múltiplo Com Carteira Comercial;Financeiro / Intermediários Financeiros / Bancos;www.bancopan.com.br
82;BANESE;4;BGIP3;BR;13.009.717/0001-46;Não Informado;Financeiro / Intermediários Financeiros / Bancos;www.banese.com.br
83;BANESE;4;BGIP4;BR;13.009.717/0001-46;Não Informado;Financeiro / Intermediários Financeiros / Bancos;www.banese.com.br
84;BANESTES;4;BEES3;BR;28.127.603/0001-78;Intermediação Financeira Inerente Aos Bancos Múltiplos Por Meio Das Carteiras Autorizadas. Inclusive Operações de Câmbio.;Financeiro / Intermediários Financeiros / Bancos;www.banestes.com.br
85;BANESTES;4;BEES4;BR;28.127.603/0001-78;Intermediação Financeira Inerente Aos Bancos Múltiplos Por Meio Das Carteiras Autorizadas. Inclusive Operações de Câmbio.;Financeiro / Intermediários Financeiros / Bancos;www.banestes.com.br
86;BANK AMERICA;4;BOAC34;BDRs DRN Não Patrocinado;00.000.000/0000-00;Não Informado;Financeiro / Intermediários Financeiros / Bancos;www.bankofamerica.com
87;BANPARA;4;BPAR3;BR;04.913.711/0001-08;Bancária;Financeiro / Intermediários Financeiros / Bancos;www.banpara.b.br
88;BANRISUL;4;BRSR3;BR;92.702.067/0001-96;Banco Múltiplo Atuante Nas Carteiras Comercial. Crédito. Financiamento E Investimento. Crédito Imobiliário. Desenvolvimento E Arrendamento Mercantil E de Investimentos.;Financeiro / Intermediários Financeiros / Bancos;www.banrisul.com.br/ri
89;BANRISUL;4;BRSR5;BR;92.702.067/0001-96;Banco Múltiplo Atuante Nas Carteiras Comercial. Crédito. Financiamento E Investimento. Crédito Imobiliário. Desenvolvimento E Arrendamento Mercantil E de Investimentos.;Financeiro / Intermediários Financeiros / Bancos;www.banrisul.com.br/ri
90;BANRISUL;4;BRSR6;BR;92.702.067/0001-96;Banco Múltiplo Atuante Nas Carteiras Comercial. Crédito. Financiamento E Investimento. Crédito Imobiliário. Desenvolvimento E Arrendamento Mercantil E de Investimentos.;Financeiro / Intermediários Financeiros / Bancos;www.banrisul.com.br/ri
91;BARDELLA;7;BDLL3;BR;60.851.615/0001-53;Bens de Capital. Produtos E Serviços Para Os Segmentos de Metalurgia. Movimentação de Materiais. óleo E Gás. Energia E Aços Laminados E Trefilados. Para Os Mercados Nacional E Internacional;Bens Industriais / Máquinas e Equipamentos / Máq. e Equip. Industriais;www.bardella.com.br
92;BARDELLA;7;BDLL4;BR;60.851.615/0001-53;Bens de Capital. Produtos E Serviços Para Os Segmentos de Metalurgia. Movimentação de Materiais. óleo E Gás. Energia E Aços Laminados E Trefilados. Para Os Mercados Nacional E Internacional;Bens Industriais / Máquinas e Equipamentos / Máq. e Equip. Industriais;www.bardella.com.br
93;BATTISTELLA;5;BTTL3;BR;42.331.462/0001-31;Com.de Caminhões E ónibus Scania. Seus Acessórios E Prest.serv.assist.técnica. Industrializ.e Com. de Madeiras. Prestação de Serviços Sob A Forma de Trading Company. Partic. em Outras Sociedades.;Financeiro / Holdings Diversificadas / Holdings Diversificadas;www.battistella.com.br
94;BAUMER;7;BALM3;BR;61.374.161/0001-30;Fabricação Aparelhos E Instrumentos P/ Uso Medico Hospitalar E Ortopedia;Saúde / Equipamentos / Equipamentos;www.baumer.com.br
